anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	LN_SU_LN1	0	COL5A1;TP53	0	metastasis	261
1	LN_SU_LN2	0	COL5A1;TP53	0	metastasis	261
2	primary_SU_T1	0	COL5A1;TP53	0	primary	261
3	LN_SU_FLN3	0	COL5A1;TP53	0	metastasis	261
4	LN_SU_FLN1	0	COL5A1;TP53	0	metastasis	261
5	LN_SU_FLN2	0	COL5A1;TP53	0	metastasis	261
0	LN_SU_LN1	1	CARD11;EPAS1	0	metastasis	65
1	LN_SU_LN2	1	CARD11;EPAS1	0	metastasis	65
2	primary_SU_T1	1	CARD11;EPAS1	1	primary	65
3	LN_SU_FLN3	1	CARD11;EPAS1	0	metastasis	65
4	LN_SU_FLN1	1	CARD11;EPAS1	0	metastasis	65
5	LN_SU_FLN2	1	CARD11;EPAS1	0	metastasis	65
0	LN_SU_LN1	2	ATP13A2;TMEM234	0	metastasis	44
1	LN_SU_LN2	2	ATP13A2;TMEM234	0	metastasis	44
2	primary_SU_T1	2	ATP13A2;TMEM234	1	primary	44
3	LN_SU_FLN3	2	ATP13A2;TMEM234	0	metastasis	44
4	LN_SU_FLN1	2	ATP13A2;TMEM234	0	metastasis	44
5	LN_SU_FLN2	2	ATP13A2;TMEM234	0	metastasis	44
0	LN_SU_LN1	3	MSH2	0	metastasis	23
1	LN_SU_LN2	3	MSH2	0	metastasis	23
2	primary_SU_T1	3	MSH2	1	primary	23
3	LN_SU_FLN3	3	MSH2	0	metastasis	23
4	LN_SU_FLN1	3	MSH2	0	metastasis	23
5	LN_SU_FLN2	3	MSH2	0	metastasis	23
0	LN_SU_LN1	4	NIPBL	0	metastasis	19
1	LN_SU_LN2	4	NIPBL	0	metastasis	19
2	primary_SU_T1	4	NIPBL	0	primary	19
3	LN_SU_FLN3	4	NIPBL	0	metastasis	19
4	LN_SU_FLN1	4	NIPBL	0	metastasis	19
5	LN_SU_FLN2	4	NIPBL	0	metastasis	19
0	LN_SU_LN1	5	SZT2;DNM3	1	metastasis	18
1	LN_SU_LN2	5	SZT2;DNM3	0	metastasis	18
2	primary_SU_T1	5	SZT2;DNM3	0	primary	18
3	LN_SU_FLN3	5	SZT2;DNM3	0	metastasis	18
4	LN_SU_FLN1	5	SZT2;DNM3	0	metastasis	18
5	LN_SU_FLN2	5	SZT2;DNM3	0	metastasis	18
0	LN_SU_LN1	6	EXOSC10;FNDC7	0	metastasis	15
1	LN_SU_LN2	6	EXOSC10;FNDC7	0	metastasis	15
2	primary_SU_T1	6	EXOSC10;FNDC7	0	primary	15
3	LN_SU_FLN3	6	EXOSC10;FNDC7	0	metastasis	15
4	LN_SU_FLN1	6	EXOSC10;FNDC7	0	metastasis	15
5	LN_SU_FLN2	6	EXOSC10;FNDC7	0	metastasis	15
0	LN_SU_LN1	7	COL5A1;KIF1A	0	metastasis	15
